####
Results
p_inf, p_transfer, p_rec, p_stay, p_die, cost
0.010101010101010102, 0.0, 0.2828282828282829, 0.7170963167298139, 7.540044190323758e-05, 61153.395498533035
0.010101010101010102, 0.0, 0.29292929292929293, 0.7069953066288038, 7.540044190323758e-05, 61155.92510951003
0.010101010101010102, 0.0, 0.30303030303030304, 0.6968942965277938, 7.540044190323758e-05, 61156.545847521505
0.010101010101010102, 0.0, 0.31313131313131315, 0.6867932864267836, 7.540044190323758e-05, 61157.83473112828
0.010101010101010102, 0.0, 0.32323232323232326, 0.6766922763257734, 7.540044190323758e-05, 61158.809316401836
0.010101010101010102, 0.0, 0.33333333333333337, 0.6665912662247634, 7.540044190323758e-05, 61159.28170768522
0.010101010101010102, 0.0, 0.3434343434343435, 0.6564902561237533, 7.540044190323758e-05, 61158.96428979157
0.010101010101010102, 0.0, 0.3535353535353536, 0.6463892460227432, 7.540044190323758e-05, 61160.68590197464
0.010101010101010102, 0.0, 0.36363636363636365, 0.6362882359217331, 7.540044190323758e-05, 61162.75400928248
0.010101010101010102, 0.0, 0.37373737373737376, 0.6261872258207231, 7.540044190323758e-05, 61163.13369996668
0.010101010101010102, 0.0, 0.38383838383838387, 0.6160862157197129, 7.540044190323758e-05, 61161.1577065052
0.010101010101010102, 0.0, 0.393939393939394, 0.6059852056187027, 7.540044190323758e-05, 61162.46997955527
0.010101010101010102, 0.0, 0.4040404040404041, 0.5958841955176927, 7.540044190323758e-05, 61162.74238455957
0.010101010101010102, 0.0, 0.4141414141414142, 0.5857831854166826, 7.540044190323758e-05, 61166.08732786494
0.010101010101010102, 0.0, 0.42424242424242425, 0.5756821753156725, 7.540044190323758e-05, 61165.564756650456
0.010101010101010102, 0.0, 0.43434343434343436, 0.5655811652146624, 7.540044190323758e-05, 61162.59136105991
0.010101010101010102, 0.0, 0.4444444444444445, 0.5554801551136523, 7.540044190323758e-05, 61166.71487827346
0.010101010101010102, 0.0, 0.4545454545454546, 0.5453791450126422, 7.540044190323758e-05, 61167.300447216076
0.010101010101010102, 0.0, 0.4646464646464647, 0.535278134911632, 7.540044190323758e-05, 61166.51581543614
0.010101010101010102, 0.0, 0.4747474747474748, 0.525177124810622, 7.540044190323758e-05, 61167.841452841865
0.010101010101010102, 0.0, 0.48484848484848486, 0.5150761147096119, 7.540044190323758e-05, 61167.777358671454
0.010101010101010102, 0.0, 0.494949494949495, 0.5049751046086017, 7.540044190323758e-05, 61168.300319691734
0.010101010101010102, 0.0, 0.5050505050505051, 0.4948740945075917, 7.540044190323758e-05, 61169.13582845519
0.010101010101010102, 0.0, 0.5151515151515152, 0.4847730844065815, 7.540044190323758e-05, 61168.77453407089
0.010101010101010102, 0.0, 0.5252525252525253, 0.47467207430557146, 7.540044190323758e-05, 61168.87525531265
0.010101010101010102, 0.0, 0.5353535353535354, 0.4645710642045614, 7.540044190323758e-05, 61167.75523100386
0.010101010101010102, 0.0, 0.5454545454545455, 0.45447005410355124, 7.540044190323758e-05, 61170.478860313
0.010101010101010102, 0.0, 0.5555555555555556, 0.4443690440025412, 7.540044190323758e-05, 61171.703777155
0.010101010101010102, 0.0, 0.5656565656565657, 0.434268033901531, 7.540044190323758e-05, 61170.422019142556
0.010101010101010102, 0.0, 0.5757575757575758, 0.42416702380052096, 7.540044190323758e-05, 61171.56434161219
0.010101010101010102, 0.0, 0.5858585858585859, 0.4140660136995109, 7.540044190323758e-05, 61171.453930734715
0.010101010101010102, 0.0, 0.595959595959596, 0.40396500359850074, 7.540044190323758e-05, 61170.94264436343
0.010101010101010102, 0.0, 0.6060606060606061, 0.3938639934974907, 7.540044190323758e-05, 61169.94311751483
0.010101010101010102, 0.0, 0.6161616161616162, 0.3837629833964805, 7.540044190323758e-05, 61172.29013205244
0.010101010101010102, 0.0, 0.6262626262626263, 0.37366197329547046, 7.540044190323758e-05, 61172.75583950751
0.010101010101010102, 0.0, 0.6363636363636365, 0.3635609631944603, 7.540044190323758e-05, 61170.86718365206
0.010101010101010102, 0.0, 0.6464646464646465, 0.35345995309345024, 7.540044190323758e-05, 61173.333381466146
0.010101010101010102, 0.0, 0.6565656565656566, 0.3433589429924402, 7.540044190323758e-05, 61172.53008499812
0.010101010101010102, 0.0, 0.6666666666666667, 0.33325793289143, 7.540044190323758e-05, 61172.72918547937
0.010101010101010102, 0.0, 0.6767676767676768, 0.32315692279041996, 7.540044190323758e-05, 61171.61580341
0.010101010101010102, 0.0, 0.686868686868687, 0.3130559126894098, 7.540044190323758e-05, 61173.63451684067
0.010101010101010102, 0.0, 0.696969696969697, 0.30295490258839974, 7.540044190323758e-05, 61175.26979098662
0.010101010101010102, 0.0, 0.7070707070707072, 0.2928538924873896, 7.540044190323758e-05, 61173.57333849315
0.010101010101010102, 0.0, 0.7171717171717172, 0.2827528823863795, 7.540044190323758e-05, 61174.348594815456
0.010101010101010102, 0.0, 0.7272727272727273, 0.27265187228536947, 7.540044190323758e-05, 61175.04060480875
0.010101010101010102, 0.0, 0.7373737373737375, 0.2625508621843593, 7.540044190323758e-05, 61175.54105195965
0.010101010101010102, 0.0, 0.7474747474747475, 0.25244985208334925, 7.540044190323758e-05, 61173.564339508615
0.010101010101010102, 0.0, 0.7575757575757577, 0.24234884198233908, 7.540044190323758e-05, 61175.16035941385
0.010101010101010102, 0.0, 0.7676767676767677, 0.23224783188132903, 7.540044190323758e-05, 61174.66898153189
0.010101010101010102, 0.0, 0.7777777777777778, 0.22214682178031897, 7.540044190323758e-05, 61175.41434269163
0.010101010101010102, 0.0, 0.787878787878788, 0.2120458116793088, 7.540044190323758e-05, 61175.09685321307
0.010101010101010102, 0.0, 0.797979797979798, 0.20194480157829875, 7.540044190323758e-05, 61176.08222173107
0.010101010101010102, 0.0, 0.8080808080808082, 0.19184379147728858, 7.540044190323758e-05, 61176.43811141672
0.010101010101010102, 0.0, 0.8181818181818182, 0.18174278137627853, 7.540044190323758e-05, 61177.317046434786
0.010101010101010102, 0.0, 0.8282828282828284, 0.17164177127526836, 7.540044190323758e-05, 61175.4366555728
0.010101010101010102, 0.0, 0.8383838383838385, 0.1615407611742583, 7.540044190323758e-05, 61175.971614678914
0.010101010101010102, 0.0, 0.8484848484848485, 0.15143975107324825, 7.540044190323758e-05, 61176.659315461155
0.010101010101010102, 0.0, 0.8585858585858587, 0.14133874097223809, 7.540044190323758e-05, 61175.22433142358
0.010101010101010102, 0.0, 0.8686868686868687, 0.13123773087122803, 7.540044190323758e-05, 61176.93173084116
0.010101010101010102, 0.0, 0.8787878787878789, 0.12113672077021786, 7.540044190323758e-05, 61176.06736298109
0.010101010101010102, 0.0, 0.888888888888889, 0.11103571066920781, 7.540044190323758e-05, 61177.10136153886
0.010101010101010102, 0.0, 0.8989898989898991, 0.10093470056819764, 7.540044190323758e-05, 61177.117192623584
0.010101010101010102, 0.0, 0.9090909090909092, 0.09083369046718759, 7.540044190323758e-05, 61175.7843676728
0.010101010101010102, 0.0, 0.9191919191919192, 0.08073268036617753, 7.540044190323758e-05, 61178.46145499247
0.010101010101010102, 0.0, 0.9292929292929294, 0.07063167026516737, 7.540044190323758e-05, 61177.3506863447
0.010101010101010102, 0.0, 0.9393939393939394, 0.06053066016415731, 7.540044190323758e-05, 61177.116914741906
0.010101010101010102, 0.0, 0.9494949494949496, 0.05042965006314715, 7.540044190323758e-05, 61177.73851655519
0.010101010101010102, 0.0, 0.9595959595959597, 0.04032863996213709, 7.540044190323758e-05, 61177.07163635736
0.010101010101010102, 0.0, 0.9696969696969697, 0.03022762986112704, 7.540044190323758e-05, 61178.24314247672
0.010101010101010102, 0.0, 0.9797979797979799, 0.020126619760116874, 7.540044190323758e-05, 61177.360567451746
0.010101010101010102, 0.0, 0.98989898989899, 0.010025609659106817, 7.540044190323758e-05, 61178.16474037122
0.010101010101010102, 0.0, 0.9998492218536712, 7.538907316437505e-05, 7.538907316437505e-05, 61178.31307742965
0.010101010101010102, 0.010101010101010102, 0.0, 0.9999245995580968, 7.540044190323758e-05, 47567.49341724872
0.010101010101010102, 0.010101010101010102, 0.010101010101010102, 0.9898235894570867, 7.540044190323758e-05, 47374.65571378857
0.010101010101010102, 0.010101010101010102, 0.020202020202020204, 0.9797225793560765, 7.540044190323758e-05, 49290.23411386884
0.010101010101010102, 0.010101010101010102, 0.030303030303030304, 0.9696215692550665, 7.540044190323758e-05, 50298.94088348183
0.010101010101010102, 0.010101010101010102, 0.04040404040404041, 0.9595205591540563, 7.540044190323758e-05, 51409.55995726865
0.010101010101010102, 0.010101010101010102, 0.05050505050505051, 0.9494195490530463, 7.540044190323758e-05, 52420.127832732345
0.010101010101010102, 0.010101010101010102, 0.06060606060606061, 0.9393185389520362, 7.540044190323758e-05, 53355.8573073285
0.010101010101010102, 0.010101010101010102, 0.07070707070707072, 0.929217528851026, 7.540044190323758e-05, 54133.77958354654
0.010101010101010102, 0.010101010101010102, 0.08080808080808081, 0.919116518750016, 7.540044190323758e-05, 54756.985490437655
0.010101010101010102, 0.010101010101010102, 0.09090909090909091, 0.9090155086490058, 7.540044190323758e-05, 55294.23146224206
0.010101010101010102, 0.010101010101010102, 0.10101010101010102, 0.8989144985479958, 7.540044190323758e-05, 55712.47497643593
0.010101010101010102, 0.010101010101010102, 0.11111111111111112, 0.8888134884469856, 7.540044190323758e-05, 55983.76148491632
0.010101010101010102, 0.010101010101010102, 0.12121212121212122, 0.8787124783459755, 7.540044190323758e-05, 56303.58528548604
0.010101010101010102, 0.010101010101010102, 0.13131313131313133, 0.8686114682449655, 7.540044190323758e-05, 56524.51540703379
0.010101010101010102, 0.010101010101010102, 0.14141414141414144, 0.8585104581439553, 7.540044190323758e-05, 56659.539488068556
0.010101010101010102, 0.010101010101010102, 0.15151515151515152, 0.8484094480429453, 7.540044190323758e-05, 56810.805829525074
0.010101010101010102, 0.010101010101010102, 0.16161616161616163, 0.8383084379419351, 7.540044190323758e-05, 56922.94788571653
0.010101010101010102, 0.010101010101010102, 0.17171717171717174, 0.828207427840925, 7.540044190323758e-05, 56970.08146387014
0.010101010101010102, 0.010101010101010102, 0.18181818181818182, 0.8181064177399149, 7.540044190323758e-05, 57101.71782004461
0.010101010101010102, 0.010101010101010102, 0.19191919191919193, 0.8080054076389048, 7.540044190323758e-05, 57124.24921169643
0.010101010101010102, 0.010101010101010102, 0.20202020202020204, 0.7979043975378948, 7.540044190323758e-05, 57226.759929249885
0.010101010101010102, 0.010101010101010102, 0.21212121212121213, 0.7878033874368846, 7.540044190323758e-05, 57330.555509257014
0.010101010101010102, 0.010101010101010102, 0.22222222222222224, 0.7777023773358746, 7.540044190323758e-05, 57268.08416561532
0.010101010101010102, 0.010101010101010102, 0.23232323232323235, 0.7676013672348644, 7.540044190323758e-05, 57336.26521670207
0.010101010101010102, 0.010101010101010102, 0.24242424242424243, 0.7575003571338543, 7.540044190323758e-05, 57361.18407948009
0.010101010101010102, 0.010101010101010102, 0.25252525252525254, 0.7473993470328442, 7.540044190323758e-05, 57376.80263834854
0.010101010101010102, 0.010101010101010102, 0.26262626262626265, 0.7372983369318341, 7.540044190323758e-05, 57388.06998845666
0.010101010101010102, 0.010101010101010102, 0.27272727272727276, 0.727197326830824, 7.540044190323758e-05, 57353.18678155557
0.010101010101010102, 0.010101010101010102, 0.2828282828282829, 0.7170963167298139, 7.540044190323758e-05, 57362.67081473805
0.010101010101010102, 0.010101010101010102, 0.29292929292929293, 0.7069953066288038, 7.540044190323758e-05, 57319.569712271914
0.010101010101010102, 0.010101010101010102, 0.30303030303030304, 0.6968942965277938, 7.540044190323758e-05, 57404.01575673953
0.010101010101010102, 0.010101010101010102, 0.31313131313131315, 0.6867932864267836, 7.540044190323758e-05, 57356.57167230273
0.010101010101010102, 0.010101010101010102, 0.32323232323232326, 0.6766922763257734, 7.540044190323758e-05, 57341.7372077268
0.010101010101010102, 0.010101010101010102, 0.33333333333333337, 0.6665912662247634, 7.540044190323758e-05, 57320.02892532417
0.010101010101010102, 0.010101010101010102, 0.3434343434343435, 0.6564902561237533, 7.540044190323758e-05, 57237.50136055906
0.010101010101010102, 0.010101010101010102, 0.3535353535353536, 0.6463892460227432, 7.540044190323758e-05, 57203.28769397787
0.010101010101010102, 0.010101010101010102, 0.36363636363636365, 0.6362882359217331, 7.540044190323758e-05, 57204.79871479315
0.010101010101010102, 0.010101010101010102, 0.37373737373737376, 0.6261872258207231, 7.540044190323758e-05, 57209.35755625997
0.010101010101010102, 0.010101010101010102, 0.38383838383838387, 0.6160862157197129, 7.540044190323758e-05, 57132.186952715194
0.010101010101010102, 0.010101010101010102, 0.393939393939394, 0.6059852056187027, 7.540044190323758e-05, 57160.10965699769
0.010101010101010102, 0.010101010101010102, 0.4040404040404041, 0.5958841955176927, 7.540044190323758e-05, 57025.20590931698
0.010101010101010102, 0.010101010101010102, 0.4141414141414142, 0.5857831854166826, 7.540044190323758e-05, 57032.1815995145
0.010101010101010102, 0.010101010101010102, 0.42424242424242425, 0.5756821753156725, 7.540044190323758e-05, 56939.44747712257
0.010101010101010102, 0.010101010101010102, 0.43434343434343436, 0.5655811652146624, 7.540044190323758e-05, 56955.52092642117
0.010101010101010102, 0.010101010101010102, 0.4444444444444445, 0.5554801551136523, 7.540044190323758e-05, 56905.63643436386
0.010101010101010102, 0.010101010101010102, 0.4545454545454546, 0.5453791450126422, 7.540044190323758e-05, 57070.23737465966
0.010101010101010102, 0.010101010101010102, 0.4646464646464647, 0.535278134911632, 7.540044190323758e-05, 57221.08062593715
0.010101010101010102, 0.010101010101010102, 0.4747474747474748, 0.525177124810622, 7.540044190323758e-05, 57199.94862759931
0.010101010101010102, 0.010101010101010102, 0.48484848484848486, 0.5150761147096119, 7.540044190323758e-05, 57271.93028875489
0.010101010101010102, 0.010101010101010102, 0.494949494949495, 0.5049751046086017, 7.540044190323758e-05, 57153.33111026863
0.010101010101010102, 0.010101010101010102, 0.5050505050505051, 0.4948740945075917, 7.540044190323758e-05, 56776.94394734539
0.010101010101010102, 0.010101010101010102, 0.5151515151515152, 0.4847730844065815, 7.540044190323758e-05, 56579.451278710716
0.010101010101010102, 0.010101010101010102, 0.5252525252525253, 0.47467207430557146, 7.540044190323758e-05, 57455.80176100582
0.010101010101010102, 0.010101010101010102, 0.5353535353535354, 0.4645710642045614, 7.540044190323758e-05, 57564.18359535728
0.010101010101010102, 0.010101010101010102, 0.5454545454545455, 0.45447005410355124, 7.540044190323758e-05, 57447.94101619309
0.010101010101010102, 0.010101010101010102, 0.5555555555555556, 0.4443690440025412, 7.540044190323758e-05, 56916.380322364144
0.010101010101010102, 0.010101010101010102, 0.5656565656565657, 0.434268033901531, 7.540044190323758e-05, 56733.43596152096
0.010101010101010102, 0.010101010101010102, 0.5757575757575758, 0.42416702380052096, 7.540044190323758e-05, 56415.44670566741
0.010101010101010102, 0.010101010101010102, 0.5858585858585859, 0.4140660136995109, 7.540044190323758e-05, 55724.560231553194
0.010101010101010102, 0.010101010101010102, 0.595959595959596, 0.40396500359850074, 7.540044190323758e-05, 55334.105052851446
0.010101010101010102, 0.010101010101010102, 0.6060606060606061, 0.3938639934974907, 7.540044190323758e-05, 55599.279141010455
0.010101010101010102, 0.010101010101010102, 0.6161616161616162, 0.3837629833964805, 7.540044190323758e-05, 55264.31549381572
0.010101010101010102, 0.010101010101010102, 0.6262626262626263, 0.37366197329547046, 7.540044190323758e-05, 54976.44431936282
0.010101010101010102, 0.010101010101010102, 0.6363636363636365, 0.3635609631944603, 7.540044190323758e-05, 55011.21621996736
0.010101010101010102, 0.010101010101010102, 0.6464646464646465, 0.35345995309345024, 7.540044190323758e-05, 55400.50462766562
0.010101010101010102, 0.010101010101010102, 0.6565656565656566, 0.3433589429924402, 7.540044190323758e-05, 55792.661040678104
0.010101010101010102, 0.010101010101010102, 0.6666666666666667, 0.33325793289143, 7.540044190323758e-05, 56474.981363432074
0.010101010101010102, 0.010101010101010102, 0.6767676767676768, 0.32315692279041996, 7.540044190323758e-05, 57052.9900268163
0.010101010101010102, 0.010101010101010102, 0.686868686868687, 0.3130559126894098, 7.540044190323758e-05, 54408.475819489744
0.010101010101010102, 0.010101010101010102, 0.696969696969697, 0.30295490258839974, 7.540044190323758e-05, 53800.61677155756
0.010101010101010102, 0.010101010101010102, 0.7070707070707072, 0.2928538924873896, 7.540044190323758e-05, 53780.70364917142
0.010101010101010102, 0.010101010101010102, 0.7171717171717172, 0.2827528823863795, 7.540044190323758e-05, 54028.94752815383
0.010101010101010102, 0.010101010101010102, 0.7272727272727273, 0.27265187228536947, 7.540044190323758e-05, 53941.00914888411
0.010101010101010102, 0.010101010101010102, 0.7373737373737375, 0.2625508621843593, 7.540044190323758e-05, 53970.265934123396
0.010101010101010102, 0.010101010101010102, 0.7474747474747475, 0.25244985208334925, 7.540044190323758e-05, 53530.76252025559
0.010101010101010102, 0.010101010101010102, 0.7575757575757577, 0.24234884198233908, 7.540044190323758e-05, 53750.65562390844
0.010101010101010102, 0.010101010101010102, 0.7676767676767677, 0.23224783188132903, 7.540044190323758e-05, 54165.23814218857
0.010101010101010102, 0.010101010101010102, 0.7777777777777778, 0.22214682178031897, 7.540044190323758e-05, 54008.07239663345
0.010101010101010102, 0.010101010101010102, 0.787878787878788, 0.2120458116793088, 7.540044190323758e-05, 53686.08185554241
0.010101010101010102, 0.010101010101010102, 0.797979797979798, 0.20194480157829875, 7.540044190323758e-05, 53865.88656097661
0.010101010101010102, 0.010101010101010102, 0.8080808080808082, 0.19184379147728858, 7.540044190323758e-05, 53728.81152603322
0.010101010101010102, 0.010101010101010102, 0.8181818181818182, 0.18174278137627853, 7.540044190323758e-05, 53551.524394735956
0.010101010101010102, 0.010101010101010102, 0.8282828282828284, 0.17164177127526836, 7.540044190323758e-05, 53832.597150797024
0.010101010101010102, 0.010101010101010102, 0.8383838383838385, 0.1615407611742583, 7.540044190323758e-05, 53792.98256278416
0.010101010101010102, 0.010101010101010102, 0.8484848484848485, 0.15143975107324825, 7.540044190323758e-05, 54027.72906573068
0.010101010101010102, 0.010101010101010102, 0.8585858585858587, 0.14133874097223809, 7.540044190323758e-05, 53524.753572529415
0.010101010101010102, 0.010101010101010102, 0.8686868686868687, 0.13123773087122803, 7.540044190323758e-05, 54567.37125792299
0.010101010101010102, 0.010101010101010102, 0.8787878787878789, 0.12113672077021786, 7.540044190323758e-05, 54609.0114816227
0.010101010101010102, 0.010101010101010102, 0.888888888888889, 0.11103571066920781, 7.540044190323758e-05, 54633.97398139733
0.010101010101010102, 0.010101010101010102, 0.8989898989898991, 0.10093470056819764, 7.540044190323758e-05, 54625.035606395715
0.010101010101010102, 0.010101010101010102, 0.9090909090909092, 0.09083369046718759, 7.540044190323758e-05, 54585.755870922956
0.010101010101010102, 0.010101010101010102, 0.9191919191919192, 0.08073268036617753, 7.540044190323758e-05, 54656.09644861221
0.010101010101010102, 0.010101010101010102, 0.9292929292929294, 0.07063167026516737, 7.540044190323758e-05, 54762.40582735569
0.010101010101010102, 0.010101010101010102, 0.9393939393939394, 0.06053066016415731, 7.540044190323758e-05, 54569.087696240626
0.010101010101010102, 0.010101010101010102, 0.9494949494949496, 0.05042965006314715, 7.540044190323758e-05, 54444.96049222554
0.010101010101010102, 0.010101010101010102, 0.9595959595959597, 0.04032863996213709, 7.540044190323758e-05, 55085.968295020466
0.010101010101010102, 0.010101010101010102, 0.9696969696969697, 0.03022762986112704, 7.540044190323758e-05, 56118.52783172417
0.010101010101010102, 0.010101010101010102, 0.9797979797979799, 0.020126619760116874, 7.540044190323758e-05, 57722.02086725654
0.010101010101010102, 0.010101010101010102, 0.98989898989899, 0.010025609659106817, 7.540044190323758e-05, 59436.74472916564
0.010101010101010102, 0.010101010101010102, 0.9998492218536712, 7.538907316437505e-05, 7.538907316437505e-05, 60139.70777281845
0.010101010101010102, 0.020202020202020204, 0.0, 0.9999245995580968, 7.540044190323758e-05, 39450.57948877304
0.010101010101010102, 0.020202020202020204, 0.010101010101010102, 0.9898235894570867, 7.540044190323758e-05, 39490.921576990324
0.010101010101010102, 0.020202020202020204, 0.020202020202020204, 0.9797225793560765, 7.540044190323758e-05, 41289.34278963519
0.010101010101010102, 0.020202020202020204, 0.030303030303030304, 0.9696215692550665, 7.540044190323758e-05, 43365.79474655111
0.010101010101010102, 0.020202020202020204, 0.04040404040404041, 0.9595205591540563, 7.540044190323758e-05, 45447.29802749554
0.010101010101010102, 0.020202020202020204, 0.05050505050505051, 0.9494195490530463, 7.540044190323758e-05, 47286.15094295581
0.010101010101010102, 0.020202020202020204, 0.06060606060606061, 0.9393185389520362, 7.540044190323758e-05, 48823.83732358611
0.010101010101010102, 0.020202020202020204, 0.07070707070707072, 0.929217528851026, 7.540044190323758e-05, 50145.751195888966
0.010101010101010102, 0.020202020202020204, 0.08080808080808081, 0.919116518750016, 7.540044190323758e-05, 58094.76176902699
0.010101010101010102, 0.020202020202020204, 0.09090909090909091, 0.9090155086490058, 7.540044190323758e-05, 57995.78208801051
0.010101010101010102, 0.020202020202020204, 0.10101010101010102, 0.8989144985479958, 7.540044190323758e-05, 57823.2574488847
0.010101010101010102, 0.020202020202020204, 0.11111111111111112, 0.8888134884469856, 7.540044190323758e-05, 57817.089013543395
0.010101010101010102, 0.020202020202020204, 0.12121212121212122, 0.8787124783459755, 7.540044190323758e-05, 57754.98428707258
0.010101010101010102, 0.020202020202020204, 0.13131313131313133, 0.8686114682449655, 7.540044190323758e-05, 57666.33723412646
0.010101010101010102, 0.020202020202020204, 0.14141414141414144, 0.8585104581439553, 7.540044190323758e-05, 57651.03723264656
0.010101010101010102, 0.020202020202020204, 0.15151515151515152, 0.8484094480429453, 7.540044190323758e-05, 57648.47357042509
0.010101010101010102, 0.020202020202020204, 0.16161616161616163, 0.8383084379419351, 7.540044190323758e-05, 57583.43300811441
0.010101010101010102, 0.020202020202020204, 0.17171717171717174, 0.828207427840925, 7.540044190323758e-05, 57593.228681851135
0.010101010101010102, 0.020202020202020204, 0.18181818181818182, 0.8181064177399149, 7.540044190323758e-05, 57458.63675723607
0.010101010101010102, 0.020202020202020204, 0.19191919191919193, 0.8080054076389048, 7.540044190323758e-05, 57497.40212392209
0.010101010101010102, 0.020202020202020204, 0.20202020202020204, 0.7979043975378948, 7.540044190323758e-05, 57408.663022230365
0.010101010101010102, 0.020202020202020204, 0.21212121212121213, 0.7878033874368846, 7.540044190323758e-05, 57337.48417047961
0.010101010101010102, 0.020202020202020204, 0.22222222222222224, 0.7777023773358746, 7.540044190323758e-05, 57240.88941482304
0.010101010101010102, 0.020202020202020204, 0.23232323232323235, 0.7676013672348644, 7.540044190323758e-05, 57255.56868986632
0.010101010101010102, 0.020202020202020204, 0.24242424242424243, 0.7575003571338543, 7.540044190323758e-05, 57188.84951631743
0.010101010101010102, 0.020202020202020204, 0.25252525252525254, 0.7473993470328442, 7.540044190323758e-05, 57160.17174571819
0.010101010101010102, 0.020202020202020204, 0.26262626262626265, 0.7372983369318341, 7.540044190323758e-05, 57043.74400405359
0.010101010101010102, 0.020202020202020204, 0.27272727272727276, 0.727197326830824, 7.540044190323758e-05, 56930.125065732995
0.010101010101010102, 0.020202020202020204, 0.2828282828282829, 0.7170963167298139, 7.540044190323758e-05, 56911.16171718866
0.010101010101010102, 0.020202020202020204, 0.29292929292929293, 0.7069953066288038, 7.540044190323758e-05, 56924.88759760532
0.010101010101010102, 0.020202020202020204, 0.30303030303030304, 0.6968942965277938, 7.540044190323758e-05, 56953.740535631194
0.010101010101010102, 0.020202020202020204, 0.31313131313131315, 0.6867932864267836, 7.540044190323758e-05, 56800.10985024589
0.010101010101010102, 0.020202020202020204, 0.32323232323232326, 0.6766922763257734, 7.540044190323758e-05, 56773.87186021401
0.010101010101010102, 0.020202020202020204, 0.33333333333333337, 0.6665912662247634, 7.540044190323758e-05, 56833.485719248296
0.010101010101010102, 0.020202020202020204, 0.3434343434343435, 0.6564902561237533, 7.540044190323758e-05, 56667.57520840291
0.010101010101010102, 0.020202020202020204, 0.3535353535353536, 0.6463892460227432, 7.540044190323758e-05, 56635.539681369686
0.010101010101010102, 0.020202020202020204, 0.36363636363636365, 0.6362882359217331, 7.540044190323758e-05, 56593.07601641741
0.010101010101010102, 0.020202020202020204, 0.37373737373737376, 0.6261872258207231, 7.540044190323758e-05, 56497.07134887613
0.010101010101010102, 0.020202020202020204, 0.38383838383838387, 0.6160862157197129, 7.540044190323758e-05, 56436.74312006319
0.010101010101010102, 0.020202020202020204, 0.393939393939394, 0.6059852056187027, 7.540044190323758e-05, 56461.79530443573
0.010101010101010102, 0.020202020202020204, 0.4040404040404041, 0.5958841955176927, 7.540044190323758e-05, 56479.8279388314
